"EMBALSE_NOMBRE";"FECHA";"AGUA_TOTAL";"AGUA_ACTUAL";"AÑO";"SEMANA";"Cambio_semanal";"Tasa_cambio";"Promedio_4_semanas";"AGUA_SIGUIENTE_SEMANA"
"Bao";1988-01-05 01:00:00;238.0;198.0;1988;1;;;;210.0
"Bao";1988-01-12 01:00:00;238.0;210.0;1988;2;12.0;6.0606060606060606;;199.0
"Bao";1988-01-19 01:00:00;238.0;199.0;1988;3;-11.0;-5.238095238095238;;189.0
"Bao";1988-01-26 01:00:00;238.0;189.0;1988;4;-10.0;-5.025125628140704;199.0;221.0
"Bao";1988-02-02 01:00:00;238.0;221.0;1988;5;32.0;16.93121693121693;204.75;226.0
"Bao";1988-02-09 01:00:00;238.0;226.0;1988;6;5.0;2.262443438914027;208.75;218.0
"Bao";1988-02-16 01:00:00;238.0;218.0;1988;7;-8.0;-3.5398230088495577;213.5;209.0
"Bao";1988-02-23 01:00:00;238.0;209.0;1988;8;-9.0;-4.128440366972478;218.5;199.0
"Bao";1988-03-01 01:00:00;238.0;199.0;1988;9;-10.0;-4.784688995215311;213.0;185.0
"Bao";1988-03-08 01:00:00;238.0;185.0;1988;10;-14.0;-7.035175879396985;202.75;181.0
"Bao";1988-03-15 01:00:00;238.0;181.0;1988;11;-4.0;-2.1621621621621623;193.5;183.0
"Bao";1988-03-22 01:00:00;238.0;183.0;1988;12;2.0;1.1049723756906076;187.0;183.0
"Bao";1988-03-29 02:00:00;238.0;183.0;1988;13;0.0;0.0;183.0;183.0
"Bao";1988-04-05 02:00:00;238.0;183.0;1988;14;0.0;0.0;182.5;186.0
"Bao";1988-04-12 02:00:00;238.0;186.0;1988;15;3.0;1.639344262295082;183.75;193.0
"Bao";1988-04-19 02:00:00;238.0;193.0;1988;16;7.0;3.763440860215054;186.25;210.0
"Bao";1988-04-26 02:00:00;238.0;210.0;1988;17;17.0;8.808290155440414;193.0;225.0
"Bao";1988-05-03 02:00:00;238.0;225.0;1988;18;15.0;7.142857142857142;203.5;221.0
"Bao";1988-05-10 02:00:00;238.0;221.0;1988;19;-4.0;-1.7777777777777777;212.25;214.0
"Bao";1988-05-17 02:00:00;238.0;214.0;1988;20;-7.0;-3.167420814479638;217.5;209.0
"Bao";1988-05-24 02:00:00;238.0;209.0;1988;21;-5.0;-2.336448598130841;217.25;208.0
"Bao";1988-05-31 02:00:00;238.0;208.0;1988;22;-1.0;-0.4784688995215311;213.0;216.0
"Bao";1988-06-07 02:00:00;238.0;216.0;1988;23;8.0;3.8461538461538463;211.75;224.0
"Bao";1988-06-14 02:00:00;238.0;224.0;1988;24;8.0;3.7037037037037033;214.25;226.0
"Bao";1988-06-21 02:00:00;238.0;226.0;1988;25;2.0;0.8928571428571428;218.5;218.0
"Bao";1988-06-28 02:00:00;238.0;218.0;1988;26;-8.0;-3.5398230088495577;221.0;209.0
"Bao";1988-07-05 02:00:00;238.0;209.0;1988;27;-9.0;-4.128440366972478;219.25;205.0
"Bao";1988-07-12 02:00:00;238.0;205.0;1988;28;-4.0;-1.9138755980861244;214.5;207.0
"Bao";1988-07-19 02:00:00;238.0;207.0;1988;29;2.0;0.975609756097561;209.75;209.0
"Bao";1988-07-26 02:00:00;238.0;209.0;1988;30;2.0;0.966183574879227;207.5;213.0
"Bao";1988-08-02 02:00:00;238.0;213.0;1988;31;4.0;1.9138755980861244;208.5;213.0
"Bao";1988-08-09 02:00:00;238.0;213.0;1988;32;0.0;0.0;210.5;211.0
"Bao";1988-08-16 02:00:00;238.0;211.0;1988;33;-2.0;-0.9389671361502347;211.5;215.0
"Bao";1988-08-23 02:00:00;238.0;215.0;1988;34;4.0;1.8957345971563981;213.0;220.0
"Bao";1988-08-30 02:00:00;238.0;220.0;1988;35;5.0;2.3255813953488373;214.75;225.0
"Bao";1988-09-06 02:00:00;238.0;225.0;1988;36;5.0;2.272727272727273;217.75;225.0
"Bao";1988-09-13 02:00:00;238.0;225.0;1988;37;0.0;0.0;221.25;211.0
"Bao";1988-09-20 02:00:00;238.0;211.0;1988;38;-14.0;-6.222222222222222;220.25;192.0
"Bao";1988-09-27 01:00:00;238.0;192.0;1988;39;-19.0;-9.004739336492891;213.25;180.0
"Bao";1988-10-04 01:00:00;238.0;180.0;1988;40;-12.0;-6.25;202.0;161.0
"Bao";1988-10-11 01:00:00;238.0;161.0;1988;41;-19.0;-10.555555555555555;186.0;154.0
"Bao";1988-10-18 01:00:00;238.0;154.0;1988;42;-7.0;-4.3478260869565215;171.75;155.0
"Bao";1988-10-25 01:00:00;238.0;155.0;1988;43;1.0;0.6493506493506493;162.5;151.0
"Bao";1988-11-01 01:00:00;238.0;151.0;1988;44;-4.0;-2.5806451612903225;155.25;148.0
"Bao";1988-11-08 01:00:00;238.0;148.0;1988;45;-3.0;-1.9867549668874174;152.0;142.0
"Bao";1988-11-15 01:00:00;238.0;142.0;1988;46;-6.0;-4.054054054054054;149.0;141.0
"Bao";1988-11-22 01:00:00;238.0;141.0;1988;47;-1.0;-0.7042253521126761;145.5;142.0
"Bao";1988-11-29 01:00:00;238.0;142.0;1988;48;1.0;0.7092198581560284;143.25;141.0
"Bao";1988-12-06 01:00:00;238.0;141.0;1988;49;-1.0;-0.7042253521126761;141.5;140.0
"Bao";1988-12-13 01:00:00;238.0;140.0;1988;50;-1.0;-0.7092198581560284;141.0;139.0
"Bao";1988-12-20 01:00:00;238.0;139.0;1988;51;-1.0;-0.7142857142857143;140.5;139.0
"Bao";1988-12-27 01:00:00;238.0;139.0;1988;52;0.0;0.0;139.75;140.0
"Bao";1989-01-03 01:00:00;238.0;140.0;1989;1;1.0;0.7194244604316548;139.5;140.0
"Bao";1989-01-10 01:00:00;238.0;140.0;1989;2;0.0;0.0;139.5;141.0
"Bao";1989-01-17 01:00:00;238.0;141.0;1989;3;1.0;0.7142857142857143;140.0;143.0
"Bao";1989-01-24 01:00:00;238.0;143.0;1989;4;2.0;1.4184397163120568;141.0;145.0
"Bao";1989-01-31 01:00:00;238.0;145.0;1989;5;2.0;1.3986013986013985;142.25;144.0
"Bao";1989-02-07 01:00:00;238.0;144.0;1989;6;-1.0;-0.6896551724137931;143.25;145.0
"Bao";1989-02-14 01:00:00;238.0;145.0;1989;7;1.0;0.6944444444444444;144.25;148.0
"Bao";1989-02-21 01:00:00;238.0;148.0;1989;8;3.0;2.0689655172413794;145.5;154.0
"Bao";1989-02-28 01:00:00;238.0;154.0;1989;9;6.0;4.054054054054054;147.75;168.0
"Bao";1989-03-07 01:00:00;238.0;168.0;1989;10;14.0;9.090909090909092;153.75;179.0
"Bao";1989-03-14 01:00:00;238.0;179.0;1989;11;11.0;6.547619047619048;162.25;184.0
"Bao";1989-03-21 01:00:00;238.0;184.0;1989;12;5.0;2.793296089385475;171.25;187.0
"Bao";1989-03-28 02:00:00;238.0;187.0;1989;13;3.0;1.6304347826086956;179.5;194.0
"Bao";1989-04-04 02:00:00;238.0;194.0;1989;14;7.0;3.7433155080213902;186.0;201.0
"Bao";1989-04-11 02:00:00;238.0;201.0;1989;15;7.0;3.608247422680412;191.5;215.0
"Bao";1989-04-18 02:00:00;238.0;215.0;1989;16;14.0;6.965174129353234;199.25;220.0
"Bao";1989-04-25 02:00:00;238.0;220.0;1989;17;5.0;2.3255813953488373;207.5;216.0
"Bao";1989-05-02 02:00:00;238.0;216.0;1989;18;-4.0;-1.8181818181818181;213.0;210.0
"Bao";1989-05-09 02:00:00;238.0;210.0;1989;19;-6.0;-2.7777777777777777;215.25;205.0
"Bao";1989-05-16 02:00:00;238.0;205.0;1989;20;-5.0;-2.380952380952381;212.75;191.0
"Bao";1989-05-23 02:00:00;238.0;191.0;1989;21;-14.0;-6.829268292682928;205.5;189.0
"Bao";1989-05-30 02:00:00;238.0;189.0;1989;22;-2.0;-1.0471204188481675;198.75;191.0
"Bao";1989-06-06 02:00:00;238.0;191.0;1989;23;2.0;1.0582010582010581;194.0;195.0
"Bao";1989-06-13 02:00:00;238.0;195.0;1989;24;4.0;2.094240837696335;191.5;199.0
"Bao";1989-06-20 02:00:00;238.0;199.0;1989;25;4.0;2.051282051282051;193.5;201.0
"Bao";1989-06-27 02:00:00;238.0;201.0;1989;26;2.0;1.0050251256281406;196.5;192.0
"Bao";1989-07-04 02:00:00;238.0;192.0;1989;27;-9.0;-4.477611940298507;196.75;179.0
"Bao";1989-07-11 02:00:00;238.0;179.0;1989;28;-13.0;-6.770833333333333;192.75;170.0
"Bao";1989-07-18 02:00:00;238.0;170.0;1989;29;-9.0;-5.027932960893855;185.5;176.0
"Bao";1989-07-25 02:00:00;238.0;176.0;1989;30;6.0;3.5294117647058822;179.25;173.0
"Bao";1989-08-01 02:00:00;238.0;173.0;1989;31;-3.0;-1.7045454545454544;174.5;156.0
"Bao";1989-08-08 02:00:00;238.0;156.0;1989;32;-17.0;-9.826589595375722;168.75;141.0
"Bao";1989-08-15 02:00:00;238.0;141.0;1989;33;-15.0;-9.615384615384617;161.5;134.0
"Bao";1989-08-22 02:00:00;238.0;134.0;1989;34;-7.0;-4.964539007092199;151.0;134.0
"Bao";1989-08-29 02:00:00;238.0;134.0;1989;35;0.0;0.0;141.25;107.0
"Bao";1989-09-05 02:00:00;238.0;107.0;1989;36;-27.0;-20.149253731343283;129.0;103.0
"Bao";1989-09-12 02:00:00;238.0;103.0;1989;37;-4.0;-3.7383177570093453;119.5;86.0
"Bao";1989-09-19 02:00:00;238.0;86.0;1989;38;-17.0;-16.50485436893204;107.5;89.0
"Bao";1989-09-26 01:00:00;238.0;89.0;1989;39;3.0;3.488372093023256;96.25;105.0
"Bao";1989-10-03 01:00:00;238.0;105.0;1989;40;16.0;17.97752808988764;95.75;105.0
"Bao";1989-10-10 01:00:00;238.0;105.0;1989;41;0.0;0.0;96.25;105.0
"Bao";1989-10-17 01:00:00;238.0;105.0;1989;42;0.0;0.0;101.0;104.0
"Bao";1989-10-24 01:00:00;238.0;104.0;1989;43;-1.0;-0.9523809523809524;104.75;116.0
"Bao";1989-10-31 01:00:00;238.0;116.0;1989;44;12.0;11.538461538461538;107.5;121.0
"Bao";1989-11-07 01:00:00;238.0;121.0;1989;45;5.0;4.310344827586207;111.5;124.0
"Bao";1989-11-14 01:00:00;238.0;124.0;1989;46;3.0;2.479338842975207;116.25;136.0
"Bao";1989-11-21 01:00:00;238.0;136.0;1989;47;12.0;9.67741935483871;124.25;156.0
"Bao";1989-11-28 01:00:00;238.0;156.0;1989;48;20.0;14.705882352941178;134.25;163.0
"Bao";1989-12-05 01:00:00;238.0;163.0;1989;49;7.0;4.487179487179487;144.75;167.0
"Bao";1989-12-12 01:00:00;238.0;167.0;1989;50;4.0;2.4539877300613497;155.5;197.0
"Bao";1989-12-19 01:00:00;238.0;197.0;1989;51;30.0;17.964071856287426;170.75;212.0
"Bao";1989-12-26 01:00:00;238.0;212.0;1989;52;15.0;7.614213197969544;184.75;212.0
"Bao";1990-01-02 01:00:00;238.0;212.0;1990;1;0.0;0.0;197.0;205.0
"Bao";1990-01-09 01:00:00;238.0;205.0;1990;2;-7.0;-3.30188679245283;206.5;197.0
"Bao";1990-01-16 01:00:00;238.0;197.0;1990;3;-8.0;-3.902439024390244;206.5;191.0
"Bao";1990-01-23 01:00:00;238.0;191.0;1990;4;-6.0;-3.0456852791878175;201.25;198.0
"Bao";1990-01-30 01:00:00;238.0;198.0;1990;5;7.0;3.664921465968586;197.75;189.0
"Bao";1990-02-06 01:00:00;238.0;189.0;1990;6;-9.0;-4.545454545454546;193.75;201.0
"Bao";1990-02-13 01:00:00;238.0;201.0;1990;7;12.0;6.349206349206349;194.75;198.0
"Bao";1990-02-20 01:00:00;238.0;198.0;1990;8;-3.0;-1.4925373134328357;196.5;196.0
"Bao";1990-02-27 01:00:00;238.0;196.0;1990;9;-2.0;-1.0101010101010102;196.0;189.0
"Bao";1990-03-06 01:00:00;238.0;189.0;1990;10;-7.0;-3.571428571428571;196.0;191.0
"Bao";1990-03-13 01:00:00;238.0;191.0;1990;11;2.0;1.0582010582010581;193.5;196.0
"Bao";1990-03-20 01:00:00;238.0;196.0;1990;12;5.0;2.6178010471204187;193.0;200.0
"Bao";1990-03-27 02:00:00;238.0;200.0;1990;13;4.0;2.0408163265306123;194.0;201.0
"Bao";1990-04-03 02:00:00;238.0;201.0;1990;14;1.0;0.5;197.0;201.0
"Bao";1990-04-10 02:00:00;238.0;201.0;1990;15;0.0;0.0;199.5;203.0
"Bao";1990-04-17 02:00:00;238.0;203.0;1990;16;2.0;0.9950248756218906;201.25;199.0
"Bao";1990-04-24 02:00:00;238.0;199.0;1990;17;-4.0;-1.9704433497536946;201.0;193.0
"Bao";1990-05-01 02:00:00;238.0;193.0;1990;18;-6.0;-3.015075376884422;199.0;195.0
"Bao";1990-05-08 02:00:00;238.0;195.0;1990;19;2.0;1.0362694300518136;197.5;193.0
"Bao";1990-05-15 02:00:00;238.0;193.0;1990;20;-2.0;-1.0256410256410255;195.0;194.0
"Bao";1990-05-22 02:00:00;238.0;194.0;1990;21;1.0;0.5181347150259068;193.75;193.0
"Bao";1990-05-29 02:00:00;238.0;193.0;1990;22;-1.0;-0.5154639175257731;193.75;193.0
"Bao";1990-06-05 02:00:00;238.0;193.0;1990;23;0.0;0.0;193.25;197.0
"Bao";1990-06-12 02:00:00;238.0;197.0;1990;24;4.0;2.072538860103627;194.25;197.0
"Bao";1990-06-19 02:00:00;238.0;197.0;1990;25;0.0;0.0;195.0;196.0
"Bao";1990-06-26 02:00:00;238.0;196.0;1990;26;-1.0;-0.5076142131979695;195.75;198.0
"Bao";1990-07-03 02:00:00;238.0;198.0;1990;27;2.0;1.0204081632653061;197.0;197.0
"Bao";1990-07-10 02:00:00;238.0;197.0;1990;28;-1.0;-0.5050505050505051;197.0;197.0
"Bao";1990-07-17 02:00:00;238.0;197.0;1990;29;0.0;0.0;197.0;184.0
"Bao";1990-07-24 02:00:00;238.0;184.0;1990;30;-13.0;-6.598984771573605;194.0;178.0
"Bao";1990-07-31 02:00:00;238.0;178.0;1990;31;-6.0;-3.260869565217391;189.0;178.0
"Bao";1990-08-07 02:00:00;238.0;178.0;1990;32;0.0;0.0;184.25;178.0
"Bao";1990-08-14 02:00:00;238.0;178.0;1990;33;0.0;0.0;179.5;179.0
"Bao";1990-08-21 02:00:00;238.0;179.0;1990;34;1.0;0.5617977528089888;178.25;180.0
"Bao";1990-08-28 02:00:00;238.0;180.0;1990;35;1.0;0.5586592178770949;178.75;181.0
"Bao";1990-09-04 02:00:00;238.0;181.0;1990;36;1.0;0.5555555555555556;179.5;177.0
"Bao";1990-09-11 02:00:00;238.0;177.0;1990;37;-4.0;-2.209944751381215;179.25;168.0
"Bao";1990-09-18 02:00:00;238.0;168.0;1990;38;-9.0;-5.084745762711865;176.5;161.0
"Bao";1990-09-25 02:00:00;238.0;161.0;1990;39;-7.0;-4.166666666666666;171.75;152.0
"Bao";1990-10-02 01:00:00;238.0;152.0;1990;40;-9.0;-5.590062111801243;164.5;152.0
"Bao";1990-10-09 01:00:00;238.0;152.0;1990;41;0.0;0.0;158.25;147.0
"Bao";1990-10-16 01:00:00;238.0;147.0;1990;42;-5.0;-3.289473684210526;153.0;146.0
"Bao";1990-10-23 01:00:00;238.0;146.0;1990;43;-1.0;-0.6802721088435374;149.25;146.0
"Bao";1990-10-30 01:00:00;238.0;146.0;1990;44;0.0;0.0;147.75;148.0
"Bao";1990-11-06 01:00:00;238.0;148.0;1990;45;2.0;1.36986301369863;146.75;155.0
"Bao";1990-11-13 01:00:00;238.0;155.0;1990;46;7.0;4.72972972972973;148.75;149.0
"Bao";1990-11-20 01:00:00;238.0;149.0;1990;47;-6.0;-3.870967741935484;149.5;146.0
"Bao";1990-11-27 01:00:00;238.0;146.0;1990;48;-3.0;-2.013422818791946;149.5;132.0
"Bao";1990-12-04 01:00:00;238.0;132.0;1990;49;-14.0;-9.58904109589041;145.5;137.0
"Bao";1990-12-11 01:00:00;238.0;137.0;1990;50;5.0;3.787878787878788;141.0;123.0
"Bao";1990-12-18 01:00:00;238.0;123.0;1990;51;-14.0;-10.218978102189782;134.5;112.0
"Bao";1990-12-25 01:00:00;238.0;112.0;1990;52;-11.0;-8.94308943089431;126.0;117.0
"Bao";1991-01-01 01:00:00;238.0;117.0;1991;1;5.0;4.464285714285714;122.25;127.0
"Bao";1991-01-08 01:00:00;238.0;127.0;1991;2;10.0;8.547008547008547;119.75;142.0
"Bao";1991-01-15 01:00:00;238.0;142.0;1991;3;15.0;11.811023622047244;124.5;154.0
"Bao";1991-01-22 01:00:00;238.0;154.0;1991;4;12.0;8.450704225352112;135.0;151.0
"Bao";1991-01-29 01:00:00;238.0;151.0;1991;5;-3.0;-1.948051948051948;143.5;149.0
"Bao";1991-02-05 01:00:00;238.0;149.0;1991;6;-2.0;-1.3245033112582782;149.0;138.0
"Bao";1991-02-12 01:00:00;238.0;138.0;1991;7;-11.0;-7.38255033557047;148.0;144.0
"Bao";1991-02-19 01:00:00;238.0;144.0;1991;8;6.0;4.3478260869565215;145.5;147.0
"Bao";1991-02-26 01:00:00;238.0;147.0;1991;9;3.0;2.083333333333333;144.5;158.0
"Bao";1991-03-05 01:00:00;238.0;158.0;1991;10;11.0;7.482993197278912;146.75;188.0
"Bao";1991-03-12 01:00:00;238.0;188.0;1991;11;30.0;18.9873417721519;159.25;175.0
"Bao";1991-03-19 01:00:00;238.0;175.0;1991;12;-13.0;-6.914893617021277;167.0;177.0
"Bao";1991-03-26 01:00:00;238.0;177.0;1991;13;2.0;1.1428571428571428;174.5;187.0
"Bao";1991-04-02 02:00:00;238.0;187.0;1991;14;10.0;5.649717514124294;181.75;193.0
"Bao";1991-04-09 02:00:00;238.0;193.0;1991;15;6.0;3.2085561497326207;183.0;190.0
"Bao";1991-04-16 02:00:00;238.0;190.0;1991;16;-3.0;-1.5544041450777202;186.75;190.0
"Bao";1991-04-23 02:00:00;238.0;190.0;1991;17;0.0;0.0;190.0;185.0
"Bao";1991-04-30 02:00:00;238.0;185.0;1991;18;-5.0;-2.631578947368421;189.5;177.0
"Bao";1991-05-07 02:00:00;238.0;177.0;1991;19;-8.0;-4.324324324324325;185.5;176.0
"Bao";1991-05-14 02:00:00;238.0;176.0;1991;20;-1.0;-0.5649717514124294;182.0;181.0
"Bao";1991-05-21 02:00:00;238.0;181.0;1991;21;5.0;2.840909090909091;179.75;186.0
"Bao";1991-05-28 02:00:00;238.0;186.0;1991;22;5.0;2.7624309392265194;180.0;190.0
"Bao";1991-06-04 02:00:00;238.0;190.0;1991;23;4.0;2.1505376344086025;183.25;197.0
"Bao";1991-06-11 02:00:00;238.0;197.0;1991;24;7.0;3.684210526315789;188.5;198.0
"Bao";1991-06-18 02:00:00;238.0;198.0;1991;25;1.0;0.5076142131979695;192.75;202.0
"Bao";1991-06-25 02:00:00;238.0;202.0;1991;26;4.0;2.0202020202020203;196.75;203.0
"Bao";1991-07-02 02:00:00;238.0;203.0;1991;27;1.0;0.49504950495049505;200.0;202.0
"Bao";1991-07-09 02:00:00;238.0;202.0;1991;28;-1.0;-0.49261083743842365;201.25;205.0
"Bao";1991-07-16 02:00:00;238.0;205.0;1991;29;3.0;1.4851485148514851;203.0;205.0
"Bao";1991-07-23 02:00:00;238.0;205.0;1991;30;0.0;0.0;203.75;205.0
"Bao";1991-07-30 02:00:00;238.0;205.0;1991;31;0.0;0.0;204.25;207.0
"Bao";1991-08-06 02:00:00;238.0;207.0;1991;32;2.0;0.975609756097561;205.5;211.0
"Bao";1991-08-13 02:00:00;238.0;211.0;1991;33;4.0;1.932367149758454;207.0;213.0
"Bao";1991-08-20 02:00:00;238.0;213.0;1991;34;2.0;0.9478672985781991;209.0;213.0
"Bao";1991-08-27 02:00:00;238.0;213.0;1991;35;0.0;0.0;211.0;204.0
"Bao";1991-09-03 02:00:00;238.0;204.0;1991;36;-9.0;-4.225352112676056;210.25;187.0
"Bao";1991-09-10 02:00:00;238.0;187.0;1991;37;-17.0;-8.333333333333332;204.25;174.0
"Bao";1991-09-17 02:00:00;238.0;174.0;1991;38;-13.0;-6.951871657754011;194.5;170.0
"Bao";1991-09-24 02:00:00;238.0;170.0;1991;39;-4.0;-2.2988505747126435;183.75;168.0
"Bao";1991-10-01 01:00:00;238.0;168.0;1991;40;-2.0;-1.1764705882352942;174.75;163.0
"Bao";1991-10-08 01:00:00;238.0;163.0;1991;41;-5.0;-2.976190476190476;168.75;163.0
"Bao";1991-10-15 01:00:00;238.0;163.0;1991;42;0.0;0.0;166.0;155.0
"Bao";1991-10-22 01:00:00;238.0;155.0;1991;43;-8.0;-4.9079754601226995;162.25;148.0
"Bao";1991-10-29 01:00:00;238.0;148.0;1991;44;-7.0;-4.516129032258064;157.25;143.0
"Bao";1991-11-05 01:00:00;238.0;143.0;1991;45;-5.0;-3.3783783783783785;152.25;138.0
"Bao";1991-11-12 01:00:00;238.0;138.0;1991;46;-5.0;-3.4965034965034967;146.0;143.0
"Bao";1991-11-19 01:00:00;238.0;143.0;1991;47;5.0;3.6231884057971016;143.0;153.0
"Bao";1991-11-26 01:00:00;238.0;153.0;1991;48;10.0;6.993006993006993;144.25;145.0
"Bao";1991-12-03 01:00:00;238.0;145.0;1991;49;-8.0;-5.228758169934641;144.75;142.0
"Bao";1991-12-10 01:00:00;238.0;142.0;1991;50;-3.0;-2.0689655172413794;145.75;143.0
"Bao";1991-12-17 01:00:00;238.0;143.0;1991;51;1.0;0.7042253521126761;145.75;141.0
"Bao";1991-12-24 01:00:00;238.0;141.0;1991;52;-2.0;-1.3986013986013985;142.75;140.0
"Bao";1991-12-31 01:00:00;238.0;140.0;1991;1;-1.0;-0.7092198581560284;141.5;143.0
"Bao";1992-01-07 01:00:00;238.0;143.0;1992;2;3.0;2.142857142857143;141.75;143.0
"Bao";1992-01-14 01:00:00;238.0;143.0;1992;3;0.0;0.0;141.75;138.0
"Bao";1992-01-21 01:00:00;238.0;138.0;1992;4;-5.0;-3.4965034965034967;141.0;137.0
"Bao";1992-01-28 01:00:00;238.0;137.0;1992;5;-1.0;-0.7246376811594203;140.25;132.0
"Bao";1992-02-04 01:00:00;238.0;132.0;1992;6;-5.0;-3.64963503649635;137.5;127.0
"Bao";1992-02-11 01:00:00;238.0;127.0;1992;7;-5.0;-3.787878787878788;133.5;124.0
"Bao";1992-02-18 01:00:00;238.0;124.0;1992;8;-3.0;-2.3622047244094486;130.0;122.0
"Bao";1992-02-25 01:00:00;238.0;122.0;1992;9;-2.0;-1.6129032258064515;126.25;120.0
"Bao";1992-03-03 01:00:00;238.0;120.0;1992;10;-2.0;-1.639344262295082;123.25;116.0
"Bao";1992-03-10 01:00:00;238.0;116.0;1992;11;-4.0;-3.3333333333333335;120.5;116.0
"Bao";1992-03-17 01:00:00;238.0;116.0;1992;12;0.0;0.0;118.5;114.0
"Bao";1992-03-24 01:00:00;238.0;114.0;1992;13;-2.0;-1.7241379310344827;116.5;113.0
"Bao";1992-03-31 02:00:00;238.0;113.0;1992;14;-1.0;-0.8771929824561403;114.75;124.0
"Bao";1992-04-07 02:00:00;238.0;124.0;1992;15;11.0;9.734513274336283;116.75;136.0
"Bao";1992-04-14 02:00:00;238.0;136.0;1992;16;12.0;9.67741935483871;121.75;132.0
"Bao";1992-04-21 02:00:00;238.0;132.0;1992;17;-4.0;-2.941176470588235;126.25;134.0
"Bao";1992-04-28 02:00:00;238.0;134.0;1992;18;2.0;1.5151515151515151;131.5;137.0
"Bao";1992-05-05 02:00:00;238.0;137.0;1992;19;3.0;2.2388059701492535;134.75;140.0
"Bao";1992-05-12 02:00:00;238.0;140.0;1992;20;3.0;2.18978102189781;135.75;143.0
"Bao";1992-05-19 02:00:00;238.0;143.0;1992;21;3.0;2.142857142857143;138.5;143.0
"Bao";1992-05-26 02:00:00;238.0;143.0;1992;22;0.0;0.0;140.75;144.0
"Bao";1992-06-02 02:00:00;238.0;144.0;1992;23;1.0;0.6993006993006993;142.5;147.0
"Bao";1992-06-09 02:00:00;238.0;147.0;1992;24;3.0;2.083333333333333;144.25;150.0
"Bao";1992-06-16 02:00:00;238.0;150.0;1992;25;3.0;2.0408163265306123;146.0;154.0
"Bao";1992-06-23 02:00:00;238.0;154.0;1992;26;4.0;2.666666666666667;148.75;157.0
"Bao";1992-06-30 02:00:00;238.0;157.0;1992;27;3.0;1.948051948051948;152.0;159.0
"Bao";1992-07-07 02:00:00;238.0;159.0;1992;28;2.0;1.2738853503184715;155.0;157.0
"Bao";1992-07-14 02:00:00;238.0;157.0;1992;29;-2.0;-1.257861635220126;156.75;154.0
"Bao";1992-07-21 02:00:00;238.0;154.0;1992;30;-3.0;-1.910828025477707;156.75;154.0
"Bao";1992-07-28 02:00:00;238.0;154.0;1992;31;0.0;0.0;156.0;149.0
"Bao";1992-08-04 02:00:00;238.0;149.0;1992;32;-5.0;-3.2467532467532463;153.5;150.0
"Bao";1992-08-11 02:00:00;238.0;150.0;1992;33;1.0;0.6711409395973155;151.75;146.0
"Bao";1992-08-18 02:00:00;238.0;146.0;1992;34;-4.0;-2.666666666666667;149.75;145.0
"Bao";1992-08-25 02:00:00;238.0;145.0;1992;35;-1.0;-0.684931506849315;147.5;145.0
"Bao";1992-09-01 02:00:00;238.0;145.0;1992;36;0.0;0.0;146.5;144.0
"Bao";1992-09-08 02:00:00;238.0;144.0;1992;37;-1.0;-0.6896551724137931;145.0;144.0
"Bao";1992-09-15 02:00:00;238.0;144.0;1992;38;0.0;0.0;144.5;139.0
"Bao";1992-09-22 02:00:00;238.0;139.0;1992;39;-5.0;-3.4722222222222223;143.0;137.0
"Bao";1992-09-29 01:00:00;238.0;137.0;1992;40;-2.0;-1.4388489208633095;141.0;132.0
"Bao";1992-10-06 01:00:00;238.0;132.0;1992;41;-5.0;-3.64963503649635;138.0;133.0
"Bao";1992-10-13 01:00:00;238.0;133.0;1992;42;1.0;0.7575757575757576;135.25;134.0
"Bao";1992-10-20 01:00:00;238.0;134.0;1992;43;1.0;0.7518796992481203;134.0;136.0
"Bao";1992-10-27 01:00:00;238.0;136.0;1992;44;2.0;1.4925373134328357;133.75;136.0
"Bao";1992-11-03 01:00:00;238.0;136.0;1992;45;0.0;0.0;134.75;137.0
"Bao";1992-11-10 01:00:00;238.0;137.0;1992;46;1.0;0.7352941176470588;135.75;133.0
"Bao";1992-11-17 01:00:00;238.0;133.0;1992;47;-4.0;-2.9197080291970803;135.5;139.0
"Bao";1992-11-24 01:00:00;238.0;139.0;1992;48;6.0;4.511278195488721;136.25;137.0
"Bao";1992-12-01 01:00:00;238.0;137.0;1992;49;-2.0;-1.4388489208633095;136.5;136.0
"Bao";1992-12-08 01:00:00;238.0;136.0;1992;50;-1.0;-0.7299270072992701;136.25;146.0
"Bao";1992-12-15 01:00:00;238.0;146.0;1992;51;10.0;7.352941176470589;139.5;157.0
"Bao";1992-12-22 01:00:00;238.0;157.0;1992;52;11.0;7.534246575342466;144.0;159.0
"Bao";1992-12-29 01:00:00;238.0;159.0;1992;53;2.0;1.2738853503184715;149.5;150.0
"Bao";1993-01-05 01:00:00;238.0;150.0;1993;1;-9.0;-5.660377358490567;153.0;151.0
"Bao";1993-01-12 01:00:00;238.0;151.0;1993;2;1.0;0.6666666666666667;154.25;155.0
"Bao";1993-01-19 01:00:00;238.0;155.0;1993;3;4.0;2.6490066225165565;153.75;156.0
"Bao";1993-01-26 01:00:00;238.0;156.0;1993;4;1.0;0.6451612903225806;153.0;153.0
"Bao";1993-02-02 01:00:00;238.0;153.0;1993;5;-3.0;-1.9230769230769231;153.75;154.0
"Bao";1993-02-09 01:00:00;238.0;154.0;1993;6;1.0;0.6535947712418301;154.5;157.0
"Bao";1993-02-16 01:00:00;238.0;157.0;1993;7;3.0;1.948051948051948;155.0;160.0
